race_id,timestamp,direction
3,1776629260.333,left
3,1776629260.373,left
3,1776629260.413,left
3,1776629260.445,left
3,1776629260.479,left
3,1776629261.624,right
3,1776629261.643,right
3,1776629261.682,right
3,1776629261.709,right
3,1776629261.746,right
3,1776629261.769,right
3,1776629261.792,right
3,1776629261.836,right
3,1776629261.863,right
3,1776629261.908,right
3,1776629261.929,right
3,1776629261.965,right
3,1776629261.988,right
3,1776629262.014,right
3,1776629262.916,right
3,1776629262.935,right
3,1776629262.97,right
3,1776629263.012,right
3,1776629263.04,right
3,1776629263.073,right
3,1776629263.099,right
3,1776629263.14,right
3,1776629263.183,right
3,1776629263.212,right
3,1776629263.255,right
3,1776629263.296,right
3,1776629263.331,right
3,1776629263.353,right
3,1776629264.679,left
3,1776629264.702,left
3,1776629264.742,left
3,1776629264.76,left
3,1776629264.788,left
3,1776629264.824,left
3,1776629264.866,left
3,1776629264.893,left
3,1776629264.919,left
3,1776629266.273,left
3,1776629266.312,left
3,1776629266.332,left
3,1776629266.367,left
3,1776629266.405,left
3,1776629266.435,left
3,1776629266.477,left
3,1776629266.512,left
3,1776629266.556,left
3,1776629266.597,left
3,1776629267.81,left
3,1776629267.852,left
3,1776629267.871,left
3,1776629267.892,left
3,1776629267.915,left
3,1776629267.945,left
3,1776629267.975,left
3,1776629268.02,left
3,1776629268.064,left
3,1776629268.106,left
3,1776629268.132,left
3,1776629268.153,left
3,1776629268.188,left
3,1776629268.208,left
3,1776629268.233,left
3,1776629268.255,left
3,1776629268.281,left
3,1776629268.324,left
3,1776629268.361,left
3,1776629268.379,left
3,1776629269.653,left
3,1776629269.682,left
3,1776629269.704,left
3,1776629269.723,left
3,1776629269.767,left
3,1776629269.788,left
3,1776629269.806,left
3,1776629269.838,left
3,1776629269.875,left
3,1776629269.903,left
3,1776629269.921,left
3,1776629269.963,left
3,1776629269.99,left
3,1776629270.017,left
3,1776629270.054,left
3,1776629270.097,left
3,1776629270.124,left
3,1776629270.152,left
3,1776629270.17,left
3,1776629270.199,left
3,1776629270.234,left
3,1776629270.261,left
4,1776629306.868,right
4,1776629306.91,right
4,1776629306.951,right
4,1776629306.969,right
4,1776629307.007,right
4,1776629307.038,right
4,1776629307.082,right
4,1776629307.113,right
4,1776629308.743,right
4,1776629308.787,right
4,1776629308.829,right
4,1776629308.871,right
4,1776629308.891,right
4,1776629308.928,right
4,1776629308.956,right
4,1776629308.98,right
4,1776629309.02,right
4,1776629309.051,right
4,1776629309.075,right
4,1776629310.208,right
4,1776629310.247,right
4,1776629310.284,right
4,1776629310.318,right
4,1776629310.35,right
4,1776629310.391,right
4,1776629310.423,right
4,1776629310.45,right
4,1776629310.47,right
4,1776629311.528,left
4,1776629311.555,left
4,1776629311.588,left
4,1776629311.616,left
4,1776629311.638,left
4,1776629311.682,left
4,1776629311.715,left
4,1776629311.734,left
4,1776629311.76,left
4,1776629311.787,left
4,1776629311.832,left
4,1776629311.855,left
4,1776629311.88,left
4,1776629311.914,left
4,1776629311.946,left
4,1776629312.413,left
4,1776629312.435,left
4,1776629312.478,left
4,1776629312.509,left
4,1776629312.552,left
4,1776629312.573,left
4,1776629312.615,left
4,1776629312.644,left
4,1776629312.676,left
4,1776629312.72,left
4,1776629312.761,left
4,1776629312.788,left
4,1776629312.811,left
4,1776629312.843,left
4,1776629312.868,left
4,1776629312.906,left
4,1776629312.939,left
4,1776629312.961,left
4,1776629312.991,left
4,1776629313.902,right
4,1776629313.935,right
4,1776629313.968,right
4,1776629313.987,right
4,1776629314.023,right
4,1776629314.066,right
4,1776629314.099,right
4,1776629314.134,right
4,1776629314.157,right
4,1776629314.198,right
4,1776629314.221,right
4,1776629314.245,right
4,1776629314.283,right
4,1776629314.307,right
4,1776629314.338,right
4,1776629314.376,right
4,1776629314.421,right
4,1776629314.456,right
4,1776629314.488,right
4,1776629314.506,right
4,1776629314.542,right
4,1776629314.579,right
4,1776629315.214,left
4,1776629315.257,left
4,1776629315.295,left
4,1776629315.318,left
4,1776629315.337,left
4,1776629315.379,left
4,1776629315.416,left
4,1776629315.455,left
4,1776629315.486,left
4,1776629315.522,left
4,1776629315.546,left
4,1776629315.571,left
4,1776629315.602,left
4,1776629315.624,left
4,1776629315.651,left
4,1776629315.69,left
4,1776629315.73,left
4,1776629315.762,left
4,1776629315.788,left
4,1776629315.821,left
4,1776629315.859,left
4,1776629316.788,left
4,1776629316.827,left
4,1776629316.852,left
4,1776629316.89,left
4,1776629316.917,left
4,1776629316.951,left
4,1776629316.972,left
4,1776629317.004,left
4,1776629317.045,left
4,1776629317.085,left
4,1776629317.114,left
4,1776629317.14,left
4,1776629317.175,left
4,1776629317.209,left
4,1776629317.244,left
4,1776629318.151,left
4,1776629318.187,left
4,1776629318.221,left
4,1776629318.263,left
4,1776629318.286,left
4,1776629318.329,left
4,1776629318.355,left
4,1776629318.398,left
4,1776629318.42,left
4,1776629318.464,left
4,1776629318.494,left
4,1776629319.152,right
4,1776629319.183,right
4,1776629319.215,right
4,1776629319.256,right
4,1776629319.282,right
4,1776629319.302,right
4,1776629319.333,right
4,1776629319.363,right
4,1776629319.39,right
4,1776629319.413,right
4,1776629319.455,right
4,1776629320.635,left
4,1776629320.663,left
4,1776629320.697,left
4,1776629320.722,left
4,1776629320.752,left
4,1776629320.795,left
4,1776629320.822,left
4,1776629320.853,left
4,1776629320.889,left
4,1776629320.927,left
4,1776629320.946,left
4,1776629320.982,left
4,1776629321.001,left
4,1776629321.034,left
4,1776629321.074,left
4,1776629321.102,left
4,1776629321.136,left
4,1776629321.179,left
4,1776629321.213,left
4,1776629321.233,left
4,1776629321.276,left
4,1776629321.297,left
4,1776629322.149,right
4,1776629322.185,right
4,1776629322.223,right
4,1776629322.251,right
4,1776629322.295,right
4,1776629322.335,right
4,1776629322.368,right
4,1776629322.392,right
4,1776629322.418,right
4,1776629322.437,right
4,1776629322.472,right
4,1776629322.513,right
4,1776629322.552,right
4,1776629322.588,right
4,1776629322.622,right
4,1776629323.413,left
4,1776629323.446,left
4,1776629323.474,left
4,1776629323.501,left
4,1776629323.545,left
4,1776629323.571,left
4,1776629323.604,left
4,1776629323.644,left
4,1776629323.673,left
4,1776629323.696,left
4,1776629323.723,left
4,1776629325.16,left
4,1776629325.197,left
4,1776629325.231,left
4,1776629325.257,left
4,1776629325.301,left
4,1776629325.339,left
4,1776629325.375,left
4,1776629325.399,left
4,1776629325.436,left
4,1776629325.462,left
4,1776629325.503,left
4,1776629325.523,left
4,1776629326.055,right
4,1776629326.078,right
4,1776629326.11,right
4,1776629326.132,right
4,1776629326.163,right
4,1776629326.183,right
4,1776629326.219,right
4,1776629326.242,right
4,1776629326.28,right
4,1776629326.311,right
4,1776629327.848,left
4,1776629327.887,left
4,1776629327.922,left
4,1776629327.958,left
4,1776629327.982,left
4,1776629328.023,left
4,1776629328.057,left
4,1776629328.078,left
4,1776629328.099,left
4,1776629328.13,left
4,1776629328.152,left
4,1776629328.186,left
4,1776629329.156,left
4,1776629329.184,left
4,1776629329.224,left
4,1776629329.262,left
4,1776629329.291,left
4,1776629329.329,left
4,1776629329.374,left
4,1776629329.397,left
4,1776629329.432,left
4,1776629329.456,left
4,1776629329.493,left
4,1776629329.535,left
4,1776629329.56,left
4,1776629329.603,left
4,1776629329.627,left
4,1776629329.654,left
4,1776629329.686,left
4,1776629329.715,left
4,1776629329.751,left
4,1776629331.253,right
4,1776629331.288,right
4,1776629331.315,right
4,1776629331.354,right
4,1776629331.376,right
4,1776629331.401,right
4,1776629331.437,right
4,1776629331.474,right
4,1776629331.517,right
4,1776629332.299,right
4,1776629332.33,right
4,1776629332.361,right
4,1776629332.389,right
4,1776629332.421,right
4,1776629332.459,right
4,1776629332.495,right
4,1776629332.524,right
4,1776629332.567,right
4,1776629332.587,right
4,1776629332.63,right
4,1776629332.648,right
4,1776629332.691,right
4,1776629332.725,right
4,1776629332.744,right
4,1776629332.763,right
4,1776629332.785,right
4,1776629332.825,right
4,1776629332.858,right
4,1776629332.89,right
4,1776629332.913,right
4,1776629333.854,right
4,1776629333.887,right
4,1776629333.909,right
4,1776629333.944,right
4,1776629333.965,right
4,1776629334.002,right
4,1776629334.04,right
4,1776629334.083,right
4,1776629334.106,right
4,1776629334.128,right
4,1776629335.354,left
4,1776629335.384,left
4,1776629335.41,left
4,1776629335.449,left
4,1776629335.475,left
4,1776629335.5,left
4,1776629335.518,left
4,1776629335.543,left
4,1776629335.563,left
4,1776629335.586,left
4,1776629335.605,left
4,1776629335.639,left
4,1776629335.675,left
4,1776629335.702,left
4,1776629335.728,left
4,1776629335.761,left
4,1776629335.783,left
4,1776629335.815,left
4,1776629336.997,left
4,1776629337.016,left
4,1776629337.05,left
4,1776629337.088,left
4,1776629337.121,left
4,1776629337.155,left
4,1776629337.199,left
4,1776629337.237,left
4,1776629337.26,left
4,1776629337.301,left
4,1776629337.333,left
4,1776629337.352,left
4,1776629337.373,left
4,1776629337.401,left
4,1776629337.431,left
4,1776629337.468,left
4,1776629337.493,left
4,1776629337.525,left
4,1776629337.568,left
4,1776629337.592,left
4,1776629337.619,left
4,1776629337.661,left
4,1776629338.305,left
4,1776629338.338,left
4,1776629338.364,left
4,1776629338.393,left
4,1776629338.422,left
4,1776629338.457,left
4,1776629338.478,left
4,1776629338.509,left
4,1776629338.541,left
4,1776629339.08,left
4,1776629339.119,left
4,1776629339.149,left
4,1776629339.174,left
4,1776629339.217,left
4,1776629339.253,left
4,1776629339.277,left
4,1776629339.303,left
4,1776629339.347,left
4,1776629339.39,left
4,1776629339.435,left
4,1776629340.688,right
4,1776629340.729,right
4,1776629340.754,right
4,1776629340.778,right
4,1776629340.815,right
4,1776629340.843,right
4,1776629340.878,right
4,1776629340.898,right
4,1776629340.924,right
4,1776629340.968,right
4,1776629340.989,right
4,1776629341.011,right
4,1776629341.037,right
4,1776629341.063,right
4,1776629341.844,left
4,1776629341.862,left
4,1776629341.897,left
4,1776629341.929,left
4,1776629341.958,left
4,1776629341.98,left
4,1776629342.006,left
4,1776629342.04,left
4,1776629342.083,left
4,1776629342.127,left
4,1776629342.169,left
4,1776629342.192,left
4,1776629342.236,left
4,1776629342.271,left
4,1776629342.316,left
4,1776629342.34,left
4,1776629342.384,left
4,1776629342.425,left
4,1776629342.47,left
4,1776629342.512,left
4,1776629343.493,left
4,1776629343.524,left
4,1776629343.55,left
4,1776629343.585,left
4,1776629343.613,left
4,1776629343.657,left
4,1776629343.689,left
4,1776629343.709,left
4,1776629343.749,left
4,1776629344.848,right
4,1776629344.889,right
4,1776629344.932,right
4,1776629344.965,right
4,1776629344.989,right
4,1776629345.008,right
4,1776629345.033,right
4,1776629345.054,right
4,1776629345.078,right
4,1776629345.104,right
4,1776629345.124,right
4,1776629345.144,right
4,1776629345.18,right
4,1776629345.207,right
4,1776629345.226,right
4,1776629345.263,right
4,1776629345.298,right
4,1776629345.334,right
4,1776629345.366,right
4,1776629346.467,left
4,1776629346.511,left
4,1776629346.532,left
4,1776629346.556,left
4,1776629346.59,left
4,1776629346.63,left
4,1776629346.664,left
4,1776629346.707,left
4,1776629346.742,left
4,1776629346.767,left
4,1776629346.806,left
4,1776629346.83,left
4,1776629346.863,left
4,1776629346.887,left
4,1776629346.91,left
4,1776629346.941,left
4,1776629346.965,left
4,1776629346.991,left
4,1776629347.01,left
4,1776629347.045,left
4,1776629347.57,right
4,1776629347.599,right
4,1776629347.628,right
4,1776629347.669,right
4,1776629347.699,right
4,1776629347.73,right
4,1776629347.767,right
4,1776629347.802,right
4,1776629347.839,right
4,1776629347.858,right
4,1776629347.892,right
4,1776629347.911,right
4,1776629347.95,right
4,1776629347.974,right
4,1776629349.61,right
4,1776629349.63,right
4,1776629349.66,right
4,1776629349.683,right
4,1776629349.719,right
4,1776629349.748,right
4,1776629349.769,right
4,1776629349.807,right
4,1776629351.398,left
4,1776629351.429,left
4,1776629351.47,left
4,1776629351.512,left
4,1776629351.544,left
4,1776629351.572,left
4,1776629351.614,left
4,1776629351.641,left
4,1776629351.662,left
4,1776629351.683,left
4,1776629351.724,left
4,1776629351.753,left
4,1776629351.78,left
4,1776629351.803,left
4,1776629351.832,left
4,1776629351.857,left
4,1776629351.893,left
4,1776629351.915,left
4,1776629351.943,left
4,1776629351.974,left
4,1776629352.016,left
4,1776629353.526,left
4,1776629353.564,left
4,1776629353.598,left
4,1776629353.635,left
4,1776629353.679,left
4,1776629353.709,left
4,1776629353.728,left
4,1776629353.755,left
4,1776629353.789,left
4,1776629353.817,left
4,1776629353.848,left
4,1776629353.892,left
4,1776629353.931,left
4,1776629353.964,left
4,1776629353.999,left
4,1776629354.017,left
4,1776629354.062,left
4,1776629354.096,left
4,1776629354.123,left
4,1776629354.153,left
4,1776629354.191,left
4,1776629354.212,left
4,1776629354.898,right
4,1776629354.938,right
4,1776629354.961,right
4,1776629354.988,right
4,1776629355.029,right
4,1776629355.071,right
4,1776629355.107,right
4,1776629355.147,right
4,1776629355.186,right
4,1776629355.22,right
4,1776629356.781,left
4,1776629356.82,left
4,1776629356.859,left
4,1776629356.886,left
4,1776629356.924,left
4,1776629356.959,left
4,1776629356.981,left
4,1776629357.02,left
4,1776629357.051,left
4,1776629357.085,left
4,1776629357.129,left
4,1776629357.151,left
4,1776629357.171,left
4,1776629357.192,left
4,1776629358.171,left
4,1776629358.204,left
4,1776629358.229,left
4,1776629358.251,left
4,1776629358.277,left
4,1776629358.32,left
4,1776629358.343,left
4,1776629358.381,left
4,1776629358.413,left
4,1776629358.456,left
4,1776629358.493,left
4,1776629358.523,left
4,1776629358.564,left
4,1776629358.586,left
4,1776629358.621,left
4,1776629358.647,left
4,1776629358.674,left
4,1776629358.696,left
4,1776629358.737,left
4,1776629358.762,left
4,1776629358.801,left
4,1776629359.745,left
4,1776629359.783,left
4,1776629359.803,left
4,1776629359.824,left
4,1776629359.858,left
4,1776629359.897,left
4,1776629359.936,left
4,1776629359.973,left
4,1776629360.003,left
4,1776629360.033,left
4,1776629360.061,left
4,1776629360.087,left
4,1776629360.117,left
4,1776629360.156,left
4,1776629360.177,left
4,1776629360.221,left
4,1776629360.243,left
4,1776629360.282,left
4,1776629360.307,left
4,1776629360.33,left
4,1776629360.365,left
4,1776629360.406,left
4,1776629361.32,left
4,1776629361.359,left
4,1776629361.384,left
4,1776629361.427,left
4,1776629361.459,left
4,1776629361.477,left
4,1776629361.495,left
4,1776629361.523,left
4,1776629361.55,left
4,1776629361.589,left
4,1776629361.619,left
4,1776629361.658,left
4,1776629361.679,left
4,1776629361.712,left
4,1776629361.742,left
4,1776629361.769,left
4,1776629361.794,left
4,1776629361.831,left
4,1776629362.928,left
4,1776629362.973,left
4,1776629362.996,left
4,1776629363.025,left
4,1776629363.066,left
4,1776629363.1,left
4,1776629363.134,left
4,1776629363.17,left
4,1776629363.19,left
4,1776629363.221,left
4,1776629363.264,left
4,1776629363.306,left
4,1776629363.337,left
4,1776629363.38,left
4,1776629363.422,left
4,1776629363.441,left
4,1776629363.466,left
4,1776629363.503,left
4,1776629363.547,left
4,1776629363.59,left
4,1776629363.632,left
4,1776629363.655,left
4,1776629364.629,left
4,1776629364.652,left
4,1776629364.691,left
4,1776629364.72,left
4,1776629364.743,left
4,1776629364.764,left
4,1776629364.789,left
4,1776629364.816,left
4,1776629364.861,left
4,1776629366.293,left
4,1776629366.322,left
4,1776629366.355,left
4,1776629366.377,left
4,1776629366.405,left
4,1776629366.429,left
4,1776629366.466,left
4,1776629366.501,left
4,1776629366.539,left
4,1776629366.575,left
4,1776629366.603,left
4,1776629366.646,left
4,1776629366.686,left
4,1776629366.714,left
4,1776629366.745,left
4,1776629366.775,left
4,1776629366.809,left
4,1776629366.848,left
4,1776629366.89,left
4,1776629367.736,left
4,1776629367.778,left
4,1776629367.818,left
4,1776629367.849,left
4,1776629367.872,left
4,1776629367.9,left
4,1776629367.936,left
4,1776629367.976,left
4,1776629368.014,left
4,1776629368.058,left
4,1776629368.096,left
4,1776629368.122,left
4,1776629368.15,left
4,1776629368.177,left
4,1776629368.199,left
4,1776629368.22,left
4,1776629369.638,right
4,1776629369.66,right
4,1776629369.698,right
4,1776629369.733,right
4,1776629369.772,right
4,1776629369.806,right
4,1776629369.834,right
4,1776629369.86,right
4,1776629369.887,right
4,1776629369.927,right
4,1776629371.192,left
4,1776629371.223,left
4,1776629371.261,left
4,1776629371.288,left
4,1776629371.317,left
4,1776629371.348,left
4,1776629371.374,left
4,1776629371.409,left
4,1776629371.44,left
4,1776629371.471,left
4,1776629371.516,left
4,1776629371.552,left
4,1776629371.583,left
4,1776629371.613,left
4,1776629371.634,left
4,1776629372.34,left
4,1776629372.366,left
4,1776629372.387,left
4,1776629372.419,left
4,1776629372.463,left
4,1776629372.499,left
4,1776629372.523,left
4,1776629372.556,left
4,1776629372.579,left
4,1776629372.598,left
4,1776629372.635,left
4,1776629372.659,left
4,1776629372.702,left
4,1776629372.743,left
4,1776629372.773,left
4,1776629372.802,left
4,1776629373.598,right
4,1776629373.617,right
4,1776629373.651,right
4,1776629373.676,right
4,1776629373.695,right
4,1776629373.735,right
4,1776629373.777,right
4,1776629373.822,right
4,1776629373.845,right
4,1776629373.868,right
4,1776629373.906,right
4,1776629373.942,right
4,1776629373.984,right
4,1776629374.843,right
4,1776629374.867,right
4,1776629374.9,right
4,1776629374.932,right
4,1776629374.96,right
4,1776629374.984,right
4,1776629375.027,right
4,1776629375.066,right
4,1776629375.108,right
4,1776629376.35,left
4,1776629376.378,left
4,1776629376.413,left
4,1776629376.451,left
4,1776629376.496,left
4,1776629376.514,left
4,1776629376.557,left
4,1776629376.581,left
4,1776629376.609,left
4,1776629376.637,left
4,1776629376.662,left
4,1776629376.686,left
4,1776629376.714,left
4,1776629376.742,left
4,1776629376.778,left
4,1776629376.818,left
4,1776629376.854,left
4,1776629376.894,left
4,1776629376.918,left
4,1776629376.951,left
4,1776629376.986,left
4,1776629378.535,left
4,1776629378.579,left
4,1776629378.612,left
4,1776629378.648,left
4,1776629378.676,left
4,1776629378.702,left
4,1776629378.736,left
4,1776629378.769,left
4,1776629378.811,left
4,1776629378.852,left
4,1776629378.896,left
4,1776629378.923,left
4,1776629378.952,left
4,1776629378.977,left
4,1776629379.022,left
4,1776629379.061,left
4,1776629379.092,left
4,1776629379.11,left
4,1776629379.922,right
4,1776629379.964,right
4,1776629380.0,right
4,1776629380.023,right
4,1776629380.053,right
4,1776629380.093,right
4,1776629380.13,right
4,1776629380.158,right
4,1776629380.19,right
4,1776629380.234,right
4,1776629380.263,right
4,1776629380.286,right
4,1776629380.328,right
4,1776629380.348,right
4,1776629380.381,right
4,1776629380.406,right
4,1776629380.445,right
4,1776629380.474,right
4,1776629380.508,right
4,1776629380.546,right
4,1776629380.57,right
4,1776629381.637,left
4,1776629381.666,left
4,1776629381.706,left
4,1776629381.741,left
4,1776629381.77,left
4,1776629381.804,left
4,1776629381.822,left
4,1776629381.858,left
4,1776629381.879,left
4,1776629381.911,left
4,1776629382.35,left
4,1776629382.389,left
4,1776629382.421,left
4,1776629382.459,left
4,1776629382.501,left
4,1776629382.522,left
4,1776629382.542,left
4,1776629382.567,left
4,1776629382.585,left
4,1776629382.619,left
4,1776629383.865,right
4,1776629383.902,right
4,1776629383.941,right
4,1776629383.961,right
4,1776629383.991,right
4,1776629384.034,right
4,1776629384.068,right
4,1776629384.091,right
4,1776629384.115,right
4,1776629384.142,right
4,1776629384.174,right
4,1776629384.195,right
4,1776629384.22,right
4,1776629384.265,right
4,1776629384.301,right
4,1776629384.329,right
4,1776629384.348,right
4,1776629384.384,right
4,1776629384.403,right
4,1776629384.425,right
4,1776629384.451,right
4,1776629384.477,right
4,1776629385.423,left
4,1776629385.451,left
4,1776629385.482,left
4,1776629385.515,left
4,1776629385.541,left
4,1776629385.575,left
4,1776629385.602,left
4,1776629385.642,left
4,1776629385.677,left
4,1776629385.716,left
4,1776629385.755,left
4,1776629385.791,left
4,1776629385.816,left
4,1776629385.856,left
4,1776629385.883,left
5,1776629423.151,left
5,1776629423.194,left
5,1776629423.238,left
5,1776629423.273,left
5,1776629423.295,left
5,1776629423.316,left
5,1776629423.353,left
5,1776629423.386,left
5,1776629423.404,left
5,1776629423.435,left
5,1776629423.475,left
5,1776629423.508,left
5,1776629423.546,left
5,1776629423.578,left
5,1776629424.707,left
5,1776629424.742,left
5,1776629424.763,left
5,1776629424.797,left
5,1776629424.828,left
5,1776629424.856,left
5,1776629424.879,left
5,1776629424.911,left
5,1776629424.943,left
5,1776629424.982,left
5,1776629425.008,left
5,1776629425.04,left
5,1776629425.461,right
5,1776629425.493,right
5,1776629425.536,right
5,1776629425.561,right
5,1776629425.579,right
5,1776629425.621,right
5,1776629425.651,right
5,1776629425.68,right
5,1776629426.907,left
5,1776629426.948,left
5,1776629426.991,left
5,1776629427.035,left
5,1776629427.055,left
5,1776629427.076,left
5,1776629427.097,left
5,1776629427.117,left
5,1776629427.161,left
5,1776629427.201,left
5,1776629427.228,left
5,1776629427.249,left
5,1776629427.273,left
5,1776629427.303,left
5,1776629427.33,left
5,1776629428.678,left
5,1776629428.717,left
5,1776629428.741,left
5,1776629428.765,left
5,1776629428.809,left
5,1776629428.838,left
5,1776629428.857,left
5,1776629428.888,left
5,1776629428.911,left
5,1776629428.943,left
5,1776629428.961,left
5,1776629428.994,left
5,1776629429.019,left
5,1776629429.046,left
5,1776629429.08,left
5,1776629429.122,left
5,1776629429.142,left
5,1776629430.714,left
5,1776629430.754,left
5,1776629430.779,left
5,1776629430.816,left
5,1776629430.85,left
5,1776629430.871,left
5,1776629430.898,left
5,1776629430.924,left
5,1776629430.966,left
5,1776629430.989,left
5,1776629431.028,left
5,1776629431.06,left
5,1776629431.092,left
5,1776629431.628,left
5,1776629431.654,left
5,1776629431.688,left
5,1776629431.722,left
5,1776629431.754,left
5,1776629431.772,left
5,1776629431.815,left
5,1776629431.839,left
5,1776629431.875,left
5,1776629431.909,left
5,1776629431.947,left
5,1776629431.978,left
5,1776629432.017,left
5,1776629432.055,left
5,1776629432.092,left
5,1776629432.121,left
5,1776629432.155,left
5,1776629432.176,left
5,1776629432.691,right
5,1776629432.733,right
5,1776629432.752,right
5,1776629432.779,right
5,1776629432.808,right
5,1776629432.836,right
5,1776629432.859,right
5,1776629432.892,right
5,1776629432.913,right
5,1776629432.932,right
5,1776629432.957,right
5,1776629432.991,right
5,1776629433.01,right
5,1776629433.042,right
5,1776629433.086,right
5,1776629433.122,right
5,1776629434.083,left
5,1776629434.12,left
5,1776629434.161,left
5,1776629434.193,left
5,1776629434.223,left
5,1776629434.253,left
5,1776629434.294,left
5,1776629434.329,left
5,1776629434.351,left
5,1776629434.391,left
5,1776629435.101,left
5,1776629435.125,left
5,1776629435.153,left
5,1776629435.182,left
5,1776629435.205,left
5,1776629435.248,left
5,1776629435.277,left
5,1776629435.314,left
5,1776629435.353,left
5,1776629435.382,left
5,1776629435.423,left
5,1776629435.445,left
5,1776629435.487,left
5,1776629435.508,left
5,1776629435.534,left
5,1776629435.557,left
5,1776629437.124,left
5,1776629437.144,left
5,1776629437.189,left
5,1776629437.208,left
5,1776629437.231,left
5,1776629437.25,left
5,1776629437.287,left
5,1776629437.313,left
5,1776629437.341,left
5,1776629437.37,left
5,1776629437.4,left
5,1776629437.429,left
5,1776629437.453,left
5,1776629437.487,left
5,1776629437.51,left
5,1776629437.529,left
5,1776629437.553,left
5,1776629437.578,left
5,1776629437.604,left
5,1776629438.862,right
5,1776629438.884,right
5,1776629438.905,right
5,1776629438.944,right
5,1776629438.986,right
5,1776629439.015,right
5,1776629439.049,right
5,1776629439.083,right
5,1776629439.109,right
5,1776629439.147,right
5,1776629439.184,right
5,1776629439.205,right
5,1776629439.242,right
5,1776629439.276,right
5,1776629439.319,right
5,1776629439.347,right
5,1776629439.368,right
5,1776629440.111,right
5,1776629440.142,right
5,1776629440.185,right
5,1776629440.221,right
5,1776629440.249,right
5,1776629440.293,right
5,1776629440.321,right
5,1776629440.361,right
5,1776629440.381,right
5,1776629440.406,right
5,1776629440.442,right
5,1776629440.469,right
5,1776629440.495,right
5,1776629441.467,left
5,1776629441.495,left
5,1776629441.538,left
5,1776629441.574,left
5,1776629441.6,left
5,1776629441.635,left
5,1776629441.664,left
5,1776629441.707,left
5,1776629442.888,left
5,1776629442.927,left
5,1776629442.957,left
5,1776629443.002,left
5,1776629443.026,left
5,1776629443.051,left
5,1776629443.081,left
5,1776629443.111,left
5,1776629443.134,left
5,1776629443.176,left
5,1776629443.22,left
5,1776629443.245,left
5,1776629443.282,left
5,1776629443.31,left
5,1776629443.34,left
5,1776629443.365,left
5,1776629443.403,left
5,1776629444.959,left
5,1776629444.992,left
5,1776629445.03,left
5,1776629445.054,left
5,1776629445.085,left
5,1776629445.105,left
5,1776629445.138,left
5,1776629445.165,left
5,1776629445.197,left
5,1776629445.224,left
5,1776629445.248,left
5,1776629445.293,left
5,1776629445.328,left
5,1776629445.373,left
5,1776629445.391,left
5,1776629446.463,right
5,1776629446.492,right
5,1776629446.535,right
5,1776629446.56,right
5,1776629446.581,right
5,1776629446.619,right
5,1776629446.642,right
5,1776629446.671,right
5,1776629446.706,right
5,1776629446.747,right
5,1776629446.776,right
5,1776629446.812,right
5,1776629446.832,right
5,1776629446.866,right
5,1776629446.891,right
5,1776629446.913,right
5,1776629446.938,right
5,1776629446.965,right
5,1776629446.991,right
5,1776629447.908,left
5,1776629447.937,left
5,1776629447.966,left
5,1776629447.995,left
5,1776629448.035,left
5,1776629448.055,left
5,1776629448.095,left
5,1776629448.136,left
5,1776629449.079,left
5,1776629449.098,left
5,1776629449.133,left
5,1776629449.175,left
5,1776629449.214,left
5,1776629449.238,left
5,1776629449.275,left
5,1776629449.302,left
5,1776629449.34,left
5,1776629450.382,right
5,1776629450.414,right
5,1776629450.446,right
5,1776629450.485,right
5,1776629450.519,right
5,1776629450.546,right
5,1776629450.566,right
5,1776629450.596,right
5,1776629450.641,right
5,1776629450.669,right
5,1776629450.708,right
5,1776629450.752,right
5,1776629450.794,right
5,1776629450.838,right
5,1776629450.869,right
5,1776629450.896,right
5,1776629451.351,right
5,1776629451.391,right
5,1776629451.422,right
5,1776629451.455,right
5,1776629451.497,right
5,1776629451.523,right
5,1776629451.566,right
5,1776629451.594,right
5,1776629451.622,right
5,1776629451.645,right
5,1776629451.686,right
5,1776629452.479,left
5,1776629452.505,left
5,1776629452.529,left
5,1776629452.551,left
5,1776629452.595,left
5,1776629452.631,left
5,1776629452.672,left
5,1776629452.705,left
5,1776629452.739,left
5,1776629452.77,left
5,1776629453.495,left
5,1776629453.518,left
5,1776629453.547,left
5,1776629453.566,left
5,1776629453.603,left
5,1776629453.644,left
5,1776629453.685,left
5,1776629453.728,left
5,1776629453.759,left
5,1776629455.232,left
5,1776629455.276,left
5,1776629455.316,left
5,1776629455.349,left
5,1776629455.385,left
5,1776629455.429,left
5,1776629455.471,left
5,1776629455.49,left
5,1776629455.516,left
5,1776629455.538,left
5,1776629455.579,left
5,1776629455.604,left
5,1776629455.633,left
5,1776629455.66,left
5,1776629455.7,left
5,1776629455.736,left
5,1776629457.202,right
5,1776629457.226,right
5,1776629457.262,right
5,1776629457.292,right
5,1776629457.331,right
5,1776629457.363,right
5,1776629457.398,right
5,1776629457.433,right
5,1776629457.464,right
5,1776629457.488,right
5,1776629457.519,right
5,1776629457.541,right
5,1776629457.565,right
5,1776629457.59,right
5,1776629457.616,right
5,1776629457.658,right
5,1776629457.689,right
5,1776629457.73,right
5,1776629457.749,right
5,1776629458.791,left
5,1776629458.811,left
5,1776629458.843,left
5,1776629458.887,left
5,1776629458.928,left
5,1776629458.956,left
5,1776629458.995,left
5,1776629459.028,left
5,1776629459.069,left
5,1776629459.102,left
5,1776629459.141,left
