race_id,timestamp,lap_number,direction,speed_frame
83,1778321356.367,2,left,4.373
83,1778321356.383,2,left,4.473
83,1778321356.399,2,left,4.573
83,1778321356.415,2,left,4.673
83,1778321356.431,2,left,4.773
83,1778321356.448,2,left,4.873
83,1778321356.464,2,left,4.973
83,1778321356.48,2,left,5.073
83,1778321356.496,2,left,5.173
83,1778321356.513,2,left,5.273
83,1778321356.53,2,left,5.373
83,1778321356.547,2,left,5.473
83,1778321356.563,2,left,5.573
83,1778321356.579,2,left,5.673
83,1778321356.595,2,left,5.773
83,1778321356.611,2,left,5.873
83,1778321356.628,2,left,5.973
83,1778321356.644,2,left,6.073
83,1778321356.66,2,left,6.173
83,1778321356.676,2,left,6.273
83,1778321356.692,2,left,6.373
83,1778321356.987,2,right,7.2
83,1778321357.003,2,right,7.2
83,1778321357.019,2,right,7.2
83,1778321357.035,2,right,6.48
83,1778321357.052,2,right,5.922
83,1778321357.069,2,right,6.022
83,1778321357.085,2,right,6.122
83,1778321357.248,2,left,7.122
83,1778321357.263,2,left,7.2
83,1778321357.279,2,left,7.2
83,1778321357.295,2,left,4.5
83,1778321357.312,2,left,4.5
83,1778321357.328,2,left,4.5
83,1778321357.345,2,left,4.5
83,1778321357.361,2,left,4.5
83,1778321357.377,2,left,4.6
83,1778321357.393,2,left,4.7
83,1778321357.409,2,left,4.8
83,1778321357.425,2,left,4.9
83,1778321357.441,2,left,5.0
83,1778321357.457,2,left,5.1
83,1778321357.473,2,left,5.2
83,1778321357.489,2,left,5.3
83,1778321357.506,2,left,5.4
83,1778321357.522,2,left,5.5
83,1778321357.539,2,left,5.6
83,1778321357.555,2,left,5.7
83,1778321357.571,2,left,5.8
83,1778321357.588,2,left,5.9
83,1778321357.604,2,left,6.0
83,1778321357.62,2,left,6.1
83,1778321357.636,2,left,6.2
83,1778321357.652,2,left,6.3
83,1778321357.668,2,left,6.4
83,1778321357.685,2,left,6.5
83,1778321357.701,2,left,6.6
83,1778321357.717,2,left,6.7
83,1778321357.734,2,left,6.8
83,1778321357.751,2,left,6.9
83,1778321357.766,2,left,7.0
83,1778321357.782,2,left,7.1
83,1778321358.189,2,left,4.968
83,1778321358.205,2,left,4.561
83,1778321358.222,2,left,4.05
83,1778321358.238,2,left,4.15
83,1778321358.254,2,left,4.25
83,1778321358.271,2,left,4.35
83,1778321358.287,2,left,4.45
83,1778321358.303,2,left,4.5
83,1778321358.319,2,left,4.5
83,1778321358.336,2,left,4.5
83,1778321358.352,2,left,4.5
83,1778321358.368,2,left,4.5
83,1778321358.385,2,left,4.5
83,1778321358.401,2,left,4.5
83,1778321358.417,2,left,4.5
83,1778321358.433,2,left,4.5
83,1778321358.449,2,left,4.5
83,1778321358.465,2,left,4.5
83,1778321358.481,2,left,4.5
83,1778321358.497,2,left,4.5
83,1778321358.513,2,left,4.5
83,1778321358.53,2,left,4.5
83,1778321358.546,2,left,4.5
83,1778321358.562,2,left,4.5
83,1778321358.578,2,left,4.5
83,1778321358.595,2,left,4.5
83,1778321358.611,2,left,4.5
83,1778321358.627,2,left,4.5
83,1778321358.643,2,left,4.5
83,1778321359.281,2,left,2.258
83,1778321359.66,2,right,4.5
83,1778321359.676,2,right,4.5
83,1778321359.692,2,right,4.5
83,1778321359.709,2,right,4.5
83,1778321359.725,2,right,4.5
83,1778321359.742,2,right,4.5
83,1778321359.758,2,right,4.5
83,1778321359.774,2,right,4.5
83,1778321359.79,2,right,4.5
83,1778321359.807,2,right,4.5
83,1778321359.824,2,right,4.45
83,1778321359.84,2,right,4.4
83,1778321359.856,2,right,4.35
83,1778321359.872,2,right,4.3
83,1778321359.889,2,right,4.25
83,1778321359.905,2,right,4.2
83,1778321359.921,2,right,4.15
83,1778321359.937,2,right,4.1
83,1778321359.954,2,right,4.05
83,1778321359.97,2,right,4.0
83,1778321359.986,2,right,3.95
83,1778321360.002,2,right,3.9
83,1778321360.019,2,right,3.85
83,1778321360.035,2,right,3.8
83,1778321360.051,2,right,3.75
83,1778321360.067,2,right,3.7
83,1778321360.083,2,right,3.65
83,1778321360.1,2,right,3.6
83,1778321360.116,2,right,3.55
83,1778321360.132,2,right,3.5
83,1778321360.148,2,right,3.45
83,1778321360.164,2,right,3.4
83,1778321360.18,2,right,3.35
83,1778321360.196,2,right,3.3
83,1778321360.213,2,right,3.25
83,1778321360.229,2,right,3.2
83,1778321360.245,2,right,3.15
83,1778321360.261,2,right,3.1
83,1778321360.277,2,right,3.05
83,1778321360.293,2,right,3.0
83,1778321360.309,2,right,2.95
83,1778321360.325,2,right,2.9
83,1778321360.342,2,right,2.85
83,1778321360.359,2,right,2.8
83,1778321360.375,2,right,2.75
83,1778321360.391,2,right,2.7
83,1778321360.407,2,right,2.65
83,1778321360.423,2,right,2.6
83,1778321360.439,2,right,2.55
83,1778321360.455,2,right,2.5
83,1778321360.471,2,right,2.45
83,1778321360.487,2,right,2.4
83,1778321360.504,2,right,2.35
83,1778321360.521,2,right,2.3
83,1778321360.537,2,right,2.25
83,1778321360.553,2,right,2.2
83,1778321360.748,2,right,2.2
83,1778321360.765,2,right,2.3
83,1778321360.781,2,right,2.4
83,1778321360.797,2,right,2.5
83,1778321360.814,2,right,2.6
83,1778321360.831,2,right,2.7
83,1778321360.847,2,right,2.8
83,1778321360.863,2,right,2.9
83,1778321360.879,2,right,3.0
83,1778321360.895,2,right,3.1
83,1778321360.911,2,right,3.2
83,1778321360.927,2,right,3.3
83,1778321360.944,2,right,3.4
83,1778321360.96,2,right,3.5
83,1778321360.976,2,right,3.6
83,1778321360.992,2,left,3.7
83,1778321360.992,2,right,3.7
83,1778321361.008,2,left,3.8
83,1778321361.008,2,right,3.8
83,1778321361.025,2,left,3.9
83,1778321361.025,2,right,3.9
83,1778321361.041,2,left,4.0
83,1778321361.041,2,right,4.0
83,1778321361.057,2,left,4.1
83,1778321361.057,2,right,4.1
83,1778321361.073,2,left,4.2
83,1778321361.073,2,right,4.2
83,1778321361.089,2,left,4.3
83,1778321361.089,2,right,4.3
83,1778321361.105,2,left,4.4
83,1778321361.105,2,right,4.4
83,1778321361.121,2,left,4.5
83,1778321361.121,2,right,4.5
83,1778321361.137,2,left,4.5
83,1778321361.137,2,right,4.5
83,1778321361.153,2,left,4.5
83,1778321361.153,2,right,4.5
83,1778321361.169,2,left,4.5
83,1778321361.169,2,right,4.5
83,1778321361.186,2,left,4.5
83,1778321361.186,2,right,4.5
83,1778321361.202,2,left,4.5
83,1778321361.202,2,right,4.5
83,1778321361.218,2,left,4.5
83,1778321361.218,2,right,4.5
83,1778321361.235,2,left,4.5
83,1778321361.235,2,right,4.5
83,1778321361.252,2,left,4.5
83,1778321361.252,2,right,4.5
83,1778321361.269,2,right,4.5
83,1778321361.284,2,right,4.5
83,1778321361.3,2,right,4.5
83,1778321361.316,2,right,4.5
83,1778321361.332,2,right,4.5
83,1778321361.348,2,right,4.5
83,1778321361.364,2,right,4.5
83,1778321361.38,2,right,4.5
83,1778321361.396,2,right,4.5
83,1778321361.412,2,right,4.5
83,1778321361.429,2,right,4.5
83,1778321361.445,2,right,4.5
83,1778321361.461,2,right,4.5
83,1778321361.478,2,right,4.5
83,1778321361.494,2,right,4.5
83,1778321361.51,2,right,4.5
83,1778321361.526,2,right,4.5
83,1778321361.542,2,right,4.5
83,1778321361.559,2,right,4.5
83,1778321361.575,2,right,4.05
83,1778321361.591,2,right,4.15
83,1778321361.608,2,right,3.825
83,1778321361.624,2,right,3.925
83,1778321361.64,2,right,4.025
83,1778321361.656,2,right,3.712
83,1778321361.672,2,right,3.812
83,1778321361.688,2,right,3.912
83,1778321361.704,2,right,4.012
83,1778321361.72,2,right,4.112
83,1778321361.736,2,right,4.212
83,1778321361.752,2,right,4.312
83,1778321361.769,2,left,4.412
83,1778321361.769,2,right,4.412
83,1778321361.784,2,left,4.5
83,1778321361.8,2,left,4.5
83,1778321361.816,2,left,4.5
83,1778321361.833,2,left,4.5
83,1778321361.849,2,left,4.5
83,1778321361.865,2,left,4.5
83,1778321361.881,2,left,4.5
83,1778321361.897,2,left,4.5
83,1778321361.913,2,left,4.5
83,1778321361.929,2,left,4.5
83,1778321361.945,2,left,4.5
83,1778321361.961,2,left,4.5
83,1778321361.977,2,left,4.5
83,1778321361.994,2,left,4.5
83,1778321362.01,2,left,4.5
83,1778321362.026,2,left,4.5
83,1778321362.042,2,left,4.5
83,1778321362.059,2,left,4.5
83,1778321362.074,2,left,4.5
83,1778321362.463,2,left,2.201
83,1778321362.479,2,left,2.301
83,1778321362.495,2,left,2.401
83,1778321362.511,2,left,2.501
83,1778321362.528,2,left,2.601
83,1778321362.543,2,left,2.701
83,1778321362.56,2,left,2.801
83,1778321362.576,2,left,2.901
83,1778321362.592,2,left,3.001
83,1778321362.609,2,left,3.101
83,1778321362.624,2,left,3.201
83,1778321362.64,2,left,3.301
83,1778321362.656,2,left,3.401
83,1778321362.672,2,left,3.501
83,1778321362.689,2,left,3.601
83,1778321362.704,2,left,3.701
83,1778321362.72,2,left,3.801
83,1778321362.736,2,left,3.901
83,1778321362.752,2,left,4.001
83,1778321362.77,2,left,4.101
83,1778321362.785,2,left,4.201
83,1778321362.801,2,left,4.301
83,1778321362.818,2,left,4.401
83,1778321362.834,2,left,4.501
83,1778321362.85,2,left,4.601
83,1778321362.866,2,left,4.701
83,1778321362.882,2,left,4.801
83,1778321362.898,2,left,4.901
83,1778321362.915,2,left,5.001
83,1778321362.932,2,left,5.101
83,1778321362.947,2,left,5.201
83,1778321362.963,2,left,5.301
83,1778321362.98,2,left,5.401
83,1778321362.997,2,left,5.501
83,1778321363.012,2,left,5.601
83,1778321363.028,2,left,5.701
83,1778321363.044,2,left,3.782
83,1778321363.287,2,left,2.29
83,1778321363.304,2,left,2.39
83,1778321364.086,2,left,7.19
83,1778321364.102,2,left,7.2
83,1778321364.117,2,left,4.5
83,1778321364.133,2,left,4.5
83,1778321364.15,2,left,4.5
83,1778321364.166,2,left,4.5
83,1778321364.182,2,left,4.5
83,1778321364.198,2,left,4.5
83,1778321364.214,2,left,4.5
83,1778321364.23,2,left,4.5
83,1778321364.246,2,left,4.5
83,1778321364.263,2,left,4.45
83,1778321364.279,2,left,4.4
83,1778321364.295,2,left,4.35
83,1778321364.311,2,left,4.3
83,1778321364.328,2,left,4.25
83,1778321364.343,2,left,4.2
83,1778321364.359,2,left,4.15
83,1778321364.376,2,left,4.1
83,1778321364.392,2,left,4.05
83,1778321364.408,2,left,4.0
83,1778321364.425,2,left,3.95
83,1778321364.442,2,left,3.9
83,1778321364.458,2,left,3.85
83,1778321364.474,2,left,3.8
83,1778321364.49,2,left,3.75
83,1778321364.506,2,left,3.7
83,1778321364.522,2,left,3.65
83,1778321364.538,2,left,3.6
83,1778321364.554,2,left,3.55
83,1778321364.57,2,left,3.5
83,1778321364.586,2,left,3.45
83,1778321364.602,2,left,3.55
83,1778321364.618,2,left,3.65
83,1778321364.634,2,left,3.75
83,1778321364.65,2,left,3.85
83,1778321364.666,2,left,3.95
83,1778321364.683,2,left,4.05
83,1778321364.699,2,left,4.15
83,1778321364.715,2,left,4.25
83,1778321364.732,2,left,4.35
83,1778321364.748,2,left,4.45
83,1778321365.532,2,right,4.5
83,1778321365.549,2,right,4.5
83,1778321365.565,2,right,4.5
83,1778321365.581,2,right,4.5
83,1778321365.597,2,right,4.5
83,1778321365.613,2,right,4.5
83,1778321365.63,2,right,4.5
83,1778321365.646,2,right,4.5
83,1778321365.662,2,right,4.5
83,1778321365.678,2,right,4.5
83,1778321365.695,2,right,4.5
83,1778321365.711,2,right,4.5
83,1778321365.727,2,right,4.5
83,1778321365.743,2,right,4.45
83,1778321365.76,2,right,4.4
83,1778321365.776,2,right,4.35
83,1778321365.792,2,right,4.3
83,1778321365.808,2,right,4.25
83,1778321365.825,2,right,4.2
83,1778321365.841,2,right,4.15
83,1778321365.857,2,right,4.1
83,1778321365.874,2,right,4.05
83,1778321365.89,2,right,4.0
83,1778321365.906,2,right,3.95
83,1778321365.922,2,right,3.9
83,1778321365.939,2,right,3.85
83,1778321365.955,2,right,3.8
83,1778321365.971,2,right,3.75
83,1778321365.988,2,right,3.7
83,1778321366.004,2,right,3.65
83,1778321366.02,2,right,3.6
83,1778321366.036,2,right,3.55
83,1778321366.052,2,right,3.5
83,1778321366.069,2,right,3.45
83,1778321366.085,2,right,3.4
83,1778321366.102,2,right,3.35
83,1778321366.118,2,right,3.3
83,1778321366.134,2,right,3.25
83,1778321366.15,2,right,3.2
83,1778321366.167,2,right,3.15
83,1778321366.182,2,right,3.1
83,1778321366.198,2,right,3.05
83,1778321366.214,2,right,3.15
83,1778321366.23,2,right,3.25
83,1778321366.247,2,right,2.261
83,1778321366.589,2,right,2.264
83,1778321366.605,2,right,2.364
83,1778321366.621,2,right,2.464
83,1778321366.637,2,right,2.564
83,1778321366.653,2,right,2.664
83,1778321366.669,2,right,2.488
83,1778321366.685,2,right,2.329
83,1778321366.717,2,right,2.286
83,1778321366.734,2,right,2.386
83,1778321366.751,2,right,2.238
83,1778321366.767,2,right,2.338
83,1778321366.783,2,right,2.438
83,1778321366.799,2,right,2.538
83,1778321366.815,2,right,2.638
83,1778321366.832,2,right,2.738
83,1778321366.848,2,right,2.554
83,1778321366.864,2,right,2.654
83,1778321366.88,2,right,2.754
83,1778321366.896,2,right,2.854
83,1778321366.912,2,right,2.658
83,1778321366.929,2,right,2.483
83,1778321366.946,2,right,2.583
83,1778321366.961,2,right,2.683
83,1778321366.978,2,right,2.783
83,1778321366.993,2,right,2.883
83,1778321367.009,2,right,2.983
83,1778321367.025,2,right,2.774
83,1778321367.041,2,right,2.587
83,1778321367.057,2,right,2.687
83,1778321367.073,2,right,2.787
83,1778321367.089,2,right,2.887
83,1778321367.106,2,right,2.987
83,1778321367.123,2,right,3.087
83,1778321367.139,2,right,3.187
83,1778321367.156,2,right,3.287
83,1778321367.172,2,right,3.387
83,1778321367.188,2,right,3.487
83,1778321367.204,2,right,3.587
83,1778321367.22,2,right,3.687
83,1778321367.433,2,left,4.987
83,1778321367.449,2,left,4.5
83,1778321367.465,2,left,4.5
83,1778321367.481,2,left,4.5
83,1778321367.497,2,left,4.5
83,1778321367.513,2,left,4.5
83,1778321367.53,2,left,4.5
83,1778321367.545,2,left,4.5
83,1778321367.561,2,left,4.5
83,1778321367.577,2,left,4.5
83,1778321367.939,2,left,4.5
83,1778321367.954,2,left,4.5
83,1778321367.97,2,left,4.5
83,1778321367.986,2,left,4.5
83,1778321368.002,2,left,4.5
83,1778321368.018,2,left,4.5
83,1778321368.034,2,left,4.5
83,1778321368.05,2,left,4.5
83,1778321368.066,2,left,4.5
83,1778321368.083,2,left,4.5
83,1778321368.099,2,left,4.5
83,1778321368.115,2,left,4.5
83,1778321368.131,2,left,4.5
83,1778321368.147,2,left,4.5
83,1778321368.164,2,left,4.5
83,1778321368.18,2,left,4.5
83,1778321368.196,2,left,4.5
83,1778321368.212,2,left,4.5
83,1778321368.229,2,left,4.5
83,1778321368.246,2,left,4.5
83,1778321368.262,2,left,4.5
83,1778321368.278,2,left,4.5
83,1778321368.294,2,left,4.5
83,1778321368.31,2,left,4.5
83,1778321368.327,2,left,4.5
83,1778321368.343,2,left,4.5
83,1778321368.359,2,left,4.5
83,1778321368.375,2,left,4.5
83,1778321368.392,2,left,4.5
83,1778321368.408,2,left,4.5
83,1778321369.268,2,left,2.212
83,1778321369.285,2,left,2.312
83,1778321369.301,2,left,2.412
83,1778321369.317,2,left,2.512
83,1778321369.333,2,left,2.612
83,1778321369.35,2,left,2.712
83,1778321369.366,2,left,2.812
83,1778321369.382,2,left,2.912
83,1778321369.398,2,left,3.012
83,1778321369.415,2,left,3.112
83,1778321369.431,2,left,3.212
83,1778321369.447,2,left,3.312
83,1778321369.463,2,left,3.412
83,1778321369.48,2,left,3.512
83,1778321369.497,2,left,3.612
83,1778321369.514,2,left,3.712
83,1778321369.529,2,left,3.812
83,1778321369.545,2,left,3.912
83,1778321369.561,2,left,4.012
83,1778321369.578,2,left,4.112
83,1778321369.593,2,left,4.212
83,1778321369.609,2,left,4.312
83,1778321369.625,2,left,4.412
83,1778321369.642,2,left,4.512
83,1778321369.659,2,left,4.612
83,1778321369.675,2,left,4.712
83,1778321369.692,2,left,4.812
83,1778321370.067,2,left,7.112
83,1778321370.083,2,left,7.2
83,1778321370.1,2,left,7.2
83,1778321370.116,2,left,7.2
83,1778321370.132,2,left,7.2
83,1778321370.148,2,left,7.2
83,1778321370.165,2,left,7.2
83,1778321370.182,2,left,7.2
83,1778321370.198,2,left,7.2
83,1778321370.49,2,left,7.2
83,1778321370.506,2,left,7.2
83,1778321370.523,2,left,7.2
83,1778321370.54,2,left,7.2
83,1778321370.555,2,left,4.5
83,1778321370.571,2,left,4.5
83,1778321370.588,2,left,4.5
83,1778321370.605,2,left,4.5
83,1778321370.62,2,left,4.45
83,1778321370.636,2,left,4.4
83,1778321370.653,2,left,4.35
83,1778321370.669,2,left,4.3
83,1778321370.685,2,left,4.25
83,1778321370.701,2,left,4.2
83,1778321370.718,2,left,4.15
83,1778321370.734,2,left,4.1
83,1778321370.75,2,left,4.05
83,1778321370.766,2,left,4.0
83,1778321370.782,2,left,3.95
83,1778321370.798,2,left,3.9
83,1778321370.814,2,left,3.85
83,1778321370.83,2,left,3.8
83,1778321370.846,2,left,3.75
83,1778321370.862,2,left,3.7
83,1778321370.879,2,left,3.65
83,1778321370.895,2,left,3.6
83,1778321370.912,2,left,3.55
83,1778321370.927,2,left,3.65
83,1778321370.943,2,left,3.75
83,1778321370.959,2,left,3.85
83,1778321370.976,2,left,3.95
83,1778321370.992,2,left,4.05
83,1778321371.008,2,left,4.15
83,1778321371.024,2,left,4.25
83,1778321371.04,2,left,4.35
83,1778321371.056,2,left,4.45
83,1778321371.072,2,left,4.5
83,1778321371.089,2,left,4.5
83,1778321371.105,2,left,4.5
83,1778321371.121,2,left,4.5
83,1778321371.138,2,left,3.434
83,1778321371.155,2,left,2.763
83,1778321371.171,2,left,2.863
83,1778321371.187,2,left,2.963
83,1778321371.203,2,left,3.063
83,1778321371.219,2,left,2.685
83,1778321371.235,2,left,2.785
83,1778321371.252,2,left,2.885
83,1778321371.268,2,left,2.985
83,1778321371.284,2,left,3.085
83,1778321371.3,2,left,3.185
83,1778321371.316,2,left,3.285
83,1778321371.332,2,left,3.385
83,1778321371.348,2,left,3.485
83,1778321371.365,2,left,3.585
83,1778321371.38,2,left,3.685
83,1778321371.396,2,left,3.785
83,1778321371.413,2,left,3.885
83,1778321371.429,2,left,3.985
83,1778321371.791,2,right,4.5
83,1778321371.807,2,right,4.5
83,1778321371.823,2,right,4.5
83,1778321371.84,2,right,4.5
83,1778321371.856,2,right,4.5
83,1778321371.872,2,right,4.5
83,1778321371.888,2,right,4.5
83,1778321371.905,2,right,4.5
83,1778321371.921,2,right,4.5
83,1778321371.937,2,right,4.5
83,1778321371.953,2,right,4.5
83,1778321371.969,2,right,4.5
83,1778321371.985,2,right,4.5
83,1778321372.001,2,right,4.5
83,1778321372.018,2,right,4.5
83,1778321372.034,2,right,4.5
83,1778321372.05,2,right,4.5
83,1778321372.066,2,right,4.5
83,1778321372.083,2,right,4.5
83,1778321372.099,2,right,4.5
83,1778321372.115,2,right,4.5
83,1778321372.132,2,right,4.5
83,1778321372.149,2,right,4.5
83,1778321372.165,2,right,4.5
83,1778321372.181,2,right,4.5
83,1778321372.197,2,right,4.6
83,1778321372.214,2,right,4.7
83,1778321372.23,2,right,4.8
83,1778321372.246,2,right,4.9
83,1778321372.262,2,right,5.0
83,1778321372.279,2,right,5.1
83,1778321372.296,2,right,5.2
83,1778321372.311,2,right,5.3
83,1778321372.327,2,right,5.4
83,1778321372.343,2,right,5.5
83,1778321372.359,2,right,5.6
83,1778321372.377,2,right,5.7
83,1778321372.392,2,right,2.926
83,1778321372.907,2,right,2.206
83,1778321372.923,2,right,2.306
83,1778321372.939,2,right,2.406
83,1778321372.955,2,right,2.506
83,1778321372.972,2,right,2.606
83,1778321372.987,2,right,2.706
83,1778321373.003,2,right,2.806
83,1778321373.019,2,right,2.906
83,1778321373.036,2,right,3.006
83,1778321373.053,2,right,3.106
83,1778321373.068,2,right,3.206
83,1778321373.084,2,right,3.306
83,1778321373.101,2,right,3.406
83,1778321373.117,2,right,3.506
83,1778321373.134,2,right,3.606
83,1778321373.149,2,right,3.706
83,1778321373.165,2,right,3.806
83,1778321373.181,2,right,3.906
83,1778321373.198,2,right,4.006
83,1778321373.214,2,right,4.106
83,1778321373.23,2,right,4.206
83,1778321373.246,2,right,4.306
83,1778321373.262,2,right,4.406
83,1778321373.279,2,right,4.506
83,1778321373.294,2,right,4.606
83,1778321373.31,2,right,4.706
83,1778321373.326,2,right,4.806
83,1778321373.343,2,right,4.906
83,1778321373.359,2,right,5.006
83,1778321373.375,2,right,5.106
83,1778321373.391,2,right,5.206
83,1778321373.408,2,right,5.306
83,1778321373.424,2,right,5.406
83,1778321373.44,2,right,5.506
83,1778321373.682,3,left,7.006
83,1778321373.698,3,left,4.5
83,1778321373.714,3,left,4.5
83,1778321373.73,3,left,4.5
83,1778321373.747,3,left,4.5
83,1778321373.763,3,left,4.5
83,1778321373.779,3,left,4.5
83,1778321373.795,3,left,4.5
83,1778321373.812,3,left,4.5
83,1778321373.828,3,left,4.5
83,1778321373.844,3,left,4.5
83,1778321373.86,3,left,4.5
83,1778321373.876,3,left,4.5
83,1778321373.892,3,left,4.5
83,1778321373.908,3,left,4.5
83,1778321373.924,3,left,4.5
83,1778321373.94,3,left,4.5
83,1778321373.956,3,left,4.5
83,1778321373.973,3,left,4.5
83,1778321373.989,3,left,4.5
83,1778321374.005,3,left,4.5
83,1778321374.021,3,left,4.5
83,1778321374.038,3,left,4.5
83,1778321374.054,3,left,4.5
83,1778321374.07,3,left,4.5
83,1778321374.086,3,left,3.183
83,1778321374.103,3,left,2.244
83,1778321374.119,3,left,2.344
83,1778321374.135,3,left,2.444
83,1778321375.818,3,left,2.261
83,1778321375.834,3,left,2.361
83,1778321375.85,3,left,2.461
83,1778321376.615,3,left,7.161
83,1778321376.631,3,left,7.2
83,1778321376.648,3,left,7.2
83,1778321376.664,3,left,7.2
83,1778321376.68,3,left,7.2
83,1778321376.696,3,left,7.2
83,1778321376.712,3,left,7.2
83,1778321376.728,3,left,7.2
83,1778321376.744,3,left,7.2
83,1778321376.76,3,left,7.2
83,1778321376.776,3,left,7.2
83,1778321376.792,3,left,7.2
83,1778321376.809,3,left,7.2
83,1778321376.825,3,left,7.2
83,1778321376.841,3,left,7.2
83,1778321376.857,3,left,7.2
83,1778321376.873,3,left,7.2
83,1778321376.889,3,left,7.2
83,1778321376.905,3,left,7.2
83,1778321376.922,3,left,6.48
83,1778321376.938,3,left,6.58
83,1778321376.954,3,left,6.68
83,1778321376.97,3,left,6.78
83,1778321376.987,3,left,6.88
83,1778321377.003,3,left,6.98
83,1778321377.019,3,left,7.08
83,1778321377.375,3,left,7.2
83,1778321377.391,3,left,7.2
83,1778321377.408,3,left,7.2
83,1778321377.424,3,left,7.2
83,1778321377.44,3,left,7.2
83,1778321377.456,3,left,7.2
83,1778321377.473,3,left,7.2
83,1778321377.489,3,left,7.2
83,1778321377.505,3,left,7.2
83,1778321377.522,3,left,7.2
83,1778321377.538,3,left,7.2
83,1778321377.554,3,left,7.2
83,1778321377.571,3,left,7.2
83,1778321377.587,3,left,7.2
83,1778321377.603,3,left,7.2
83,1778321377.619,3,left,7.2
83,1778321377.636,3,left,7.2
83,1778321377.651,3,left,7.2
83,1778321377.667,3,left,7.2
83,1778321377.684,3,left,4.5
83,1778321377.7,3,left,4.5
83,1778321377.716,3,left,4.5
83,1778321377.732,3,left,4.5
83,1778321377.748,3,left,4.5
83,1778321377.764,3,left,4.5
83,1778321377.781,3,left,4.5
83,1778321377.797,3,left,4.5
83,1778321377.813,3,left,4.5
83,1778321377.829,3,left,4.5
83,1778321377.845,3,left,4.5
83,1778321377.861,3,left,4.05
83,1778321377.878,3,left,3.735
83,1778321377.893,3,left,3.835
83,1778321377.909,3,left,3.935
83,1778321377.925,3,left,4.035
83,1778321377.941,3,left,4.135
83,1778321377.958,3,left,4.235
83,1778321377.973,3,left,4.335
83,1778321377.989,3,left,4.435
83,1778321378.005,3,left,4.5
83,1778321378.021,3,left,4.5
83,1778321378.038,3,left,4.5
83,1778321378.053,3,left,4.5
83,1778321378.069,3,left,4.5
83,1778321378.085,3,left,4.5
83,1778321378.101,3,left,4.5
83,1778321378.117,3,left,4.5
83,1778321378.134,3,left,4.5
83,1778321378.151,3,left,4.5
83,1778321378.167,3,left,4.5
83,1778321378.183,3,left,4.5
83,1778321378.2,3,left,4.5
83,1778321378.217,3,left,4.5
83,1778321378.232,3,left,4.5
83,1778321378.248,3,left,4.5
83,1778321378.264,3,left,4.5
83,1778321378.28,3,left,4.5
83,1778321378.297,3,left,4.5
83,1778321378.312,3,left,4.5
83,1778321378.329,3,left,3.22
83,1778321379.032,3,right,2.741
83,1778321379.049,3,right,2.841
83,1778321379.065,3,right,2.941
83,1778321379.081,3,right,3.041
83,1778321379.097,3,right,3.141
83,1778321379.113,3,right,3.241
83,1778321379.129,3,right,3.341
83,1778321379.145,3,right,3.441
83,1778321379.162,3,right,3.541
83,1778321379.177,3,right,3.641
83,1778321379.193,3,right,3.741
83,1778321379.209,3,right,3.841
83,1778321379.226,3,right,3.941
83,1778321379.242,3,right,4.041
83,1778321379.258,3,right,4.141
83,1778321379.275,3,right,4.241
83,1778321379.291,3,right,4.341
83,1778321379.307,3,right,4.441
83,1778321379.323,3,right,4.5
83,1778321379.339,3,right,4.5
83,1778321379.355,3,right,3.538
83,1778321379.838,3,left,2.205
83,1778321379.838,3,right,2.205
83,1778321379.854,3,right,2.305
83,1778321379.87,3,right,2.405
83,1778321379.886,3,right,2.505
83,1778321379.902,3,right,2.605
83,1778321379.918,3,right,2.705
83,1778321379.934,3,right,2.805
83,1778321379.95,3,right,2.905
83,1778321379.966,3,right,3.005
83,1778321379.983,3,right,3.105
83,1778321379.999,3,right,3.205
83,1778321380.015,3,right,3.305
83,1778321380.032,3,right,3.405
83,1778321380.048,3,right,3.505
83,1778321380.064,3,right,3.605
83,1778321380.081,3,right,3.705
83,1778321380.098,3,right,3.805
83,1778321380.113,3,right,3.905
83,1778321380.129,3,right,4.005
83,1778321380.146,3,right,4.105
83,1778321380.162,3,right,4.205
83,1778321380.178,3,right,4.305
83,1778321380.194,3,right,4.405
83,1778321380.21,3,right,4.5
83,1778321380.226,3,right,4.5
83,1778321380.242,3,right,4.5
83,1778321380.258,3,right,4.5
83,1778321380.274,3,right,4.5
83,1778321380.29,3,right,4.5
83,1778321380.307,3,right,4.5
83,1778321380.323,3,right,3.824
83,1778321380.34,3,right,3.379
83,1778321380.355,3,right,3.479
83,1778321380.632,3,right,2.209
83,1778321380.648,3,right,2.309
83,1778321380.664,3,right,2.409
83,1778321380.681,3,right,2.509
83,1778321380.697,3,right,2.609
83,1778321380.714,3,right,2.709
83,1778321380.729,3,right,2.809
83,1778321380.745,3,right,2.909
83,1778321380.761,3,right,3.009
83,1778321380.777,3,right,3.109
83,1778321380.793,3,right,3.209
83,1778321380.81,3,right,3.309
83,1778321380.826,3,right,3.409
83,1778321380.843,3,right,3.509
83,1778321380.858,3,right,3.609
83,1778321380.874,3,right,3.709
83,1778321380.89,3,right,3.809
83,1778321380.907,3,right,3.909
83,1778321380.924,3,right,4.009
83,1778321380.939,3,right,4.109
83,1778321380.955,3,right,4.209
83,1778321380.971,3,right,4.309
83,1778321380.988,3,right,4.409
83,1778321381.005,3,right,4.5
83,1778321381.021,3,right,4.5
83,1778321381.037,3,right,4.5
83,1778321381.053,3,right,4.5
83,1778321381.069,3,right,4.5
