race_id,timestamp,throttle,brake,nitro
72,1778241817.802,1,0,0
72,1778241818.015,1,0,0
72,1778241818.225,1,0,1
72,1778241818.438,1,0,1
72,1778241818.65,1,0,1
72,1778241818.863,1,0,1
72,1778241819.075,1,0,1
72,1778241819.285,1,0,1
72,1778241819.495,1,0,1
72,1778241819.704,1,0,1
72,1778241819.915,1,0,1
72,1778241820.123,1,0,0
72,1778241820.336,1,0,0
72,1778241820.544,1,0,0
72,1778241820.754,1,0,0
72,1778241820.965,1,0,0
72,1778241821.177,1,0,0
72,1778241821.388,1,0,0
72,1778241821.601,1,0,0
72,1778241821.812,1,0,0
72,1778241822.026,0,0,0
72,1778241822.234,0,0,0
72,1778241822.444,1,0,0
72,1778241822.654,1,0,0
72,1778241822.866,1,0,0
72,1778241823.079,1,0,0
72,1778241823.291,1,0,0
72,1778241823.503,1,0,0
72,1778241823.718,1,0,0
72,1778241823.929,1,0,0
72,1778241824.14,1,0,0
72,1778241824.351,1,0,0
72,1778241824.565,1,0,0
72,1778241824.781,1,0,0
72,1778241824.993,1,0,0
72,1778241825.206,1,0,0
72,1778241825.418,1,0,0
72,1778241825.631,1,0,0
72,1778241825.845,1,0,0
72,1778241826.057,1,0,0
72,1778241826.269,1,0,0
72,1778241826.48,1,0,0
72,1778241826.689,1,0,0
72,1778241826.902,1,0,0
72,1778241827.115,1,0,0
72,1778241827.325,1,0,0
72,1778241827.536,1,0,0
72,1778241827.75,0,0,0
72,1778241827.96,0,0,0
72,1778241828.171,0,0,0
72,1778241828.384,0,0,0
72,1778241828.6,0,0,0
72,1778241828.813,1,0,0
72,1778241829.026,1,0,0
72,1778241829.236,1,0,0
72,1778241829.447,1,0,0
72,1778241829.658,1,0,0
72,1778241829.869,1,0,0
72,1778241830.081,1,0,0
72,1778241830.292,1,0,0
72,1778241830.503,1,0,0
72,1778241830.715,1,0,0
72,1778241830.93,1,0,0
72,1778241831.145,1,0,0
72,1778241831.357,0,0,0
73,1778244337.899,0,0,0
73,1778244338.108,0,0,0
73,1778244338.321,0,0,0
73,1778244338.529,0,0,0
73,1778244338.738,0,0,0
73,1778244338.946,0,0,0
73,1778244339.156,0,0,0
73,1778244339.364,0,0,0
73,1778244339.573,0,0,0
73,1778244339.781,0,0,0
73,1778244339.983,0,0,0
73,1778244340.191,1,0,0
73,1778244340.401,1,0,0
73,1778244340.61,1,0,0
73,1778244340.819,0,0,0
73,1778244341.028,0,0,0
73,1778244341.236,1,0,0
73,1778244341.445,1,0,0
73,1778244341.652,1,0,0
73,1778244341.861,1,0,0
73,1778244342.069,1,0,0
73,1778244342.279,1,0,0
73,1778244342.486,1,0,0
73,1778244342.694,1,0,0
73,1778244342.903,1,0,0
73,1778244343.111,1,0,1
73,1778244343.32,1,0,1
73,1778244343.529,1,0,1
73,1778244343.737,1,0,1
73,1778244343.944,1,0,0
73,1778244344.153,1,0,0
73,1778244344.361,1,0,0
73,1778244344.572,1,0,0
73,1778244344.782,1,0,0
73,1778244344.995,1,0,0
73,1778244345.205,1,0,0
73,1778244345.414,1,0,0
73,1778244345.621,1,0,0
73,1778244345.832,1,0,0
73,1778244346.041,1,0,0
73,1778244346.249,1,0,0
73,1778244346.459,1,0,0
73,1778244346.668,0,0,0
73,1778244346.877,0,0,0
73,1778244347.085,1,0,0
73,1778244347.294,1,0,0
73,1778244347.503,1,0,0
73,1778244347.712,1,0,0
73,1778244347.925,1,0,0
73,1778244348.133,1,0,0
73,1778244348.342,1,0,0
73,1778244348.551,1,0,0
73,1778244348.759,1,0,0
73,1778244348.968,1,0,0
73,1778244349.177,1,0,1
73,1778244349.388,1,0,1
73,1778244349.596,1,0,1
73,1778244349.807,1,0,1
73,1778244350.017,1,0,1
73,1778244350.227,1,0,1
73,1778244350.438,1,0,0
73,1778244350.646,1,0,0
73,1778244350.855,1,0,0
73,1778244351.065,0,0,0
73,1778244351.274,0,0,0
73,1778244351.483,1,0,0
73,1778244351.695,1,0,0
73,1778244351.905,1,0,0
73,1778244352.115,1,0,0
73,1778244352.323,1,0,0
73,1778244352.531,0,0,0
73,1778244352.741,0,0,0
73,1778244352.949,1,0,0
73,1778244353.157,1,0,0
73,1778244353.365,1,0,0
73,1778244353.573,1,0,0
73,1778244353.781,1,0,0
73,1778244353.993,1,0,0
73,1778244354.204,1,0,0
73,1778244354.412,1,0,0
73,1778244354.622,1,0,0
73,1778244354.831,1,0,0
73,1778244355.039,1,0,0
73,1778244355.247,1,0,0
73,1778244355.456,1,0,0
73,1778244355.665,1,0,0
73,1778244355.874,1,0,0
73,1778244356.083,1,0,0
73,1778244356.292,1,0,0
73,1778244356.503,1,0,0
73,1778244356.713,1,0,0
73,1778244356.921,1,0,0
73,1778244357.13,1,0,0
73,1778244357.34,1,0,0
73,1778244357.548,1,0,0
73,1778244357.758,1,0,0
73,1778244357.966,1,0,0
73,1778244358.175,1,0,0
73,1778244358.383,1,0,0
73,1778244358.593,1,0,0
73,1778244358.803,0,0,0
73,1778244359.013,0,0,0
73,1778244359.222,0,0,0
73,1778244359.429,1,0,0
73,1778244359.638,1,0,0
73,1778244359.848,1,0,0
73,1778244360.055,1,0,0
73,1778244360.264,0,0,0
73,1778244360.473,0,0,0
73,1778244360.683,1,0,0
73,1778244360.892,1,0,0
73,1778244361.101,1,0,0
73,1778244361.309,1,0,0
73,1778244361.518,1,0,0
73,1778244361.728,1,0,0
73,1778244361.938,1,0,0
73,1778244362.147,1,0,0
73,1778244362.357,0,0,0
73,1778244362.565,0,0,0
73,1778244362.772,0,0,0
73,1778244362.982,1,0,0
73,1778244363.192,1,0,0
73,1778244363.401,1,0,1
73,1778244363.609,1,0,1
73,1778244363.819,1,0,1
73,1778244364.028,1,0,1
73,1778244364.236,1,0,1
73,1778244364.444,1,0,1
73,1778244364.654,1,0,1
73,1778244364.863,1,0,1
73,1778244365.072,1,0,1
73,1778244365.28,1,0,1
73,1778244365.488,1,0,1
73,1778244365.699,1,0,0
73,1778244365.909,1,0,0
73,1778244366.117,1,0,0
73,1778244366.327,1,0,0
73,1778244366.536,1,0,0
73,1778244366.744,1,0,0
73,1778244366.955,0,0,0
73,1778244367.164,0,0,0
73,1778244367.373,0,0,0
73,1778244367.581,1,0,0
73,1778244367.789,1,0,0
73,1778244367.999,1,0,0
73,1778244368.207,1,0,0
73,1778244368.417,1,0,0
73,1778244368.628,1,0,0
73,1778244368.835,1,0,0
73,1778244369.045,1,0,0
73,1778244369.254,0,0,0
73,1778244369.463,0,0,0
73,1778244369.671,1,0,0
73,1778244369.879,1,0,0
73,1778244370.086,1,0,0
73,1778244370.296,1,0,0
73,1778244370.504,1,0,0
73,1778244370.713,1,0,0
73,1778244370.921,1,0,0
73,1778244371.13,1,0,0
73,1778244371.338,1,0,0
73,1778244371.545,0,0,0
73,1778244371.754,0,0,0
73,1778244371.963,0,0,0
73,1778244372.174,1,0,0
73,1778244372.381,1,0,0
73,1778244372.59,1,0,0
73,1778244372.799,1,0,0
73,1778244373.009,0,0,0
73,1778244373.219,0,0,0
73,1778244373.43,0,0,0
73,1778244373.639,1,0,0
73,1778244373.848,1,0,0
73,1778244374.059,1,0,0
73,1778244374.27,1,0,0
73,1778244374.479,1,0,0
73,1778244374.688,1,0,0
73,1778244374.896,1,0,0
73,1778244375.105,1,0,0
73,1778244375.314,1,0,0
73,1778244375.523,1,0,0
73,1778244375.731,1,0,0
73,1778244375.94,1,0,0
73,1778244376.149,1,0,0
73,1778244376.359,1,0,0
73,1778244376.568,1,0,0
73,1778244376.778,0,0,0
73,1778244376.987,1,0,0
73,1778244377.197,1,0,0
73,1778244377.405,1,0,0
73,1778244377.614,1,0,0
73,1778244377.822,1,0,0
73,1778244378.03,1,0,0
73,1778244378.24,1,0,0
73,1778244378.452,0,0,0
73,1778244378.662,0,0,0
73,1778244378.872,0,0,0
73,1778244379.082,1,0,0
73,1778244379.29,1,0,0
73,1778244379.498,1,0,0
73,1778244379.708,1,0,0
73,1778244379.916,0,0,0
73,1778244380.124,0,0,0
73,1778244380.332,0,0,0
73,1778244380.541,0,0,0
73,1778244380.752,0,0,0
73,1778244380.961,1,0,0
73,1778244381.17,1,0,0
73,1778244381.378,1,0,0
73,1778244381.588,1,0,0
73,1778244381.796,1,0,0
73,1778244382.006,1,0,0
73,1778244382.216,1,0,0
73,1778244382.424,1,0,0
73,1778244382.634,1,0,0
73,1778244382.843,1,0,0
73,1778244383.052,0,0,0
73,1778244383.264,1,0,1
73,1778244383.474,1,0,1
73,1778244383.682,1,0,1
73,1778244383.892,1,0,1
73,1778244384.101,1,0,1
73,1778244384.311,1,0,1
73,1778244384.521,1,0,1
73,1778244384.73,1,0,1
73,1778244384.939,1,0,1
73,1778244385.151,1,0,1
73,1778244385.36,1,0,1
73,1778244385.57,1,0,1
73,1778244385.78,1,0,1
73,1778244385.989,1,0,0
73,1778244386.198,1,0,0
73,1778244386.407,1,0,0
73,1778244386.615,1,0,0
73,1778244386.826,1,0,0
73,1778244387.035,1,0,0
73,1778244387.246,1,0,0
73,1778244387.456,0,0,0
73,1778244387.665,0,0,0
73,1778244387.873,0,0,0
73,1778244388.082,0,0,0
73,1778244388.292,1,0,0
73,1778244388.501,1,0,0
73,1778244388.709,1,0,0
73,1778244388.918,1,0,0
73,1778244389.129,1,0,0
73,1778244389.34,1,0,0
73,1778244389.548,0,0,0
73,1778244389.757,0,0,0
73,1778244389.965,1,0,0
73,1778244390.175,1,0,0
73,1778244390.385,1,0,0
73,1778244390.594,1,0,0
73,1778244390.807,1,0,0
73,1778244391.016,1,0,1
73,1778244391.225,1,0,1
73,1778244391.436,1,0,1
73,1778244391.647,1,0,1
73,1778244391.857,0,0,0
73,1778244392.067,0,0,0
73,1778244392.277,1,0,0
73,1778244392.486,1,0,0
73,1778244392.695,1,0,0
73,1778244392.903,1,0,0
73,1778244393.112,0,0,0
73,1778244393.32,0,0,0
73,1778244393.529,0,0,0
73,1778244393.739,1,0,0
73,1778244393.948,1,0,0
73,1778244394.157,1,0,0
73,1778244394.368,1,0,0
73,1778244394.576,1,0,0
73,1778244394.787,1,0,0
73,1778244394.996,1,0,0
73,1778244395.204,1,0,0
73,1778244395.414,1,0,0
73,1778244395.623,1,0,1
73,1778244395.831,1,0,1
73,1778244396.039,1,0,1
73,1778244396.251,1,0,1
73,1778244396.463,1,0,1
73,1778244396.672,1,0,1
73,1778244396.881,1,0,1
73,1778244397.091,1,0,1
73,1778244397.3,1,0,1
73,1778244397.51,1,0,1
73,1778244397.719,1,0,1
73,1778244397.927,1,0,0
73,1778244398.138,1,0,0
73,1778244398.349,1,0,0
73,1778244398.556,1,0,0
73,1778244398.766,1,0,0
73,1778244398.975,1,0,0
73,1778244399.186,0,0,0
73,1778244399.395,0,0,0
73,1778244399.604,0,0,0
73,1778244399.812,0,0,0
73,1778244400.019,1,0,0
73,1778244400.23,0,0,0
73,1778244400.438,0,0,0
73,1778244400.646,1,0,0
73,1778244400.855,1,0,0
73,1778244401.064,1,0,0
73,1778244401.274,1,0,0
73,1778244401.482,1,0,0
73,1778244401.693,1,0,0
74,1778244886.316,0,0,0
74,1778244886.524,0,0,0
74,1778244886.737,0,0,0
74,1778244886.944,0,0,0
74,1778244887.155,0,0,0
74,1778244887.365,0,0,0
74,1778244887.575,1,0,0
74,1778244887.786,1,0,0
74,1778244887.997,1,0,0
74,1778244888.208,1,0,0
74,1778244888.419,1,0,0
74,1778244888.63,1,0,0
74,1778244888.84,1,0,0
74,1778244889.051,1,0,0
74,1778244889.264,1,0,0
74,1778244889.473,1,0,0
74,1778244889.683,1,0,0
74,1778244889.894,1,0,0
74,1778244890.103,1,0,0
74,1778244890.313,1,0,0
74,1778244890.524,1,0,0
74,1778244890.735,1,0,0
74,1778244890.946,1,0,1
74,1778244891.157,1,0,1
74,1778244891.369,1,0,1
74,1778244891.58,1,0,1
74,1778244891.791,1,0,1
74,1778244892.001,1,0,1
74,1778244892.211,1,0,1
74,1778244892.422,1,0,1
74,1778244892.635,1,0,0
74,1778244892.845,1,0,0
74,1778244893.056,1,0,0
74,1778244893.267,1,0,0
74,1778244893.477,1,0,0
74,1778244893.689,1,0,0
74,1778244893.901,1,0,0
74,1778244894.113,1,0,0
74,1778244894.323,0,0,0
74,1778244894.535,0,0,0
74,1778244894.747,0,0,0
74,1778244894.958,1,0,0
74,1778244895.169,1,0,0
74,1778244895.381,1,0,0
74,1778244895.59,1,0,0
74,1778244895.801,1,0,0
74,1778244896.011,1,0,0
74,1778244896.224,0,0,0
74,1778244896.437,1,0,0
74,1778244896.65,1,0,0
74,1778244896.862,1,0,0
74,1778244897.073,1,0,0
74,1778244897.287,1,0,0
74,1778244897.497,1,0,0
74,1778244897.709,1,0,0
74,1778244897.922,1,0,0
74,1778244898.132,1,0,0
74,1778244898.344,1,0,0
74,1778244898.554,0,0,0
74,1778244898.766,0,0,0
74,1778244898.978,1,0,0
74,1778244899.187,1,0,0
74,1778244899.398,1,0,0
74,1778244899.607,1,0,0
74,1778244899.819,1,0,0
74,1778244900.03,1,0,0
74,1778244900.24,1,0,0
74,1778244900.452,1,0,0
74,1778244900.663,1,0,0
74,1778244900.874,1,0,0
74,1778244901.086,1,0,0
74,1778244901.297,1,0,0
74,1778244901.506,1,0,0
74,1778244901.718,1,0,0
74,1778244901.929,1,0,0
74,1778244902.14,1,0,0
74,1778244902.351,1,0,0
74,1778244902.563,1,0,0
74,1778244902.773,1,0,0
74,1778244902.984,1,0,0
74,1778244903.194,1,0,0
74,1778244903.406,1,0,0
74,1778244903.617,1,0,0
74,1778244903.829,1,0,0
74,1778244904.041,1,0,0
74,1778244904.252,1,0,0
74,1778244904.463,1,0,0
74,1778244904.675,1,0,0
74,1778244904.884,1,0,0
74,1778244905.095,1,0,0
74,1778244905.306,1,0,0
74,1778244905.519,1,0,0
74,1778244905.73,1,0,1
74,1778244905.941,1,0,1
74,1778244906.151,1,0,1
74,1778244906.363,1,0,0
74,1778244906.575,0,0,0
74,1778244906.784,0,0,0
74,1778244906.997,1,0,0
74,1778244907.207,1,0,0
74,1778244907.419,1,0,0
74,1778244907.63,0,0,0
74,1778244907.843,1,0,0
74,1778244908.055,1,0,1
74,1778244908.265,1,0,1
74,1778244908.475,1,0,1
74,1778244908.687,1,0,1
74,1778244908.896,1,0,1
74,1778244909.108,1,0,1
74,1778244909.32,1,0,1
74,1778244909.531,1,0,0
74,1778244909.742,1,0,0
74,1778244909.953,1,0,0
74,1778244910.163,1,0,0
74,1778244910.373,1,0,0
74,1778244910.583,1,0,0
74,1778244910.794,1,0,0
74,1778244911.005,1,0,0
74,1778244911.215,1,0,0
74,1778244911.424,1,0,0
74,1778244911.636,1,0,0
74,1778244911.848,1,0,0
74,1778244912.058,1,0,0
74,1778244912.269,1,0,0
74,1778244912.479,1,0,1
74,1778244912.69,1,0,1
74,1778244912.902,1,0,1
74,1778244913.113,1,0,1
74,1778244913.323,1,0,1
74,1778244913.535,1,0,1
74,1778244913.748,1,0,1
74,1778244913.957,1,0,0
74,1778244914.168,1,0,0
74,1778244914.379,1,0,0
74,1778244914.59,1,0,0
74,1778244914.801,1,0,0
74,1778244915.013,1,0,0
74,1778244915.225,1,0,0
74,1778244915.437,1,0,0
74,1778244915.65,0,0,0
74,1778244915.862,0,0,0
74,1778244916.076,1,0,0
74,1778244916.285,1,0,0
74,1778244916.5,1,0,0
74,1778244916.709,1,0,0
74,1778244916.918,1,0,0
74,1778244917.129,1,0,0
74,1778244917.34,1,0,0
74,1778244917.552,1,0,0
74,1778244917.764,1,0,0
74,1778244917.975,1,0,0
74,1778244918.188,1,0,0
74,1778244918.399,1,0,0
74,1778244918.611,1,0,0
74,1778244918.822,1,0,0
74,1778244919.032,1,0,0
74,1778244919.244,1,0,0
74,1778244919.455,1,0,0
74,1778244919.666,1,0,0
74,1778244919.877,1,0,0
74,1778244920.088,1,0,0
74,1778244920.3,1,0,0
74,1778244920.512,0,0,0
74,1778244920.724,0,0,0
74,1778244920.935,1,0,0
74,1778244921.146,1,0,0
74,1778244921.357,1,0,0
74,1778244921.568,1,0,0
74,1778244921.779,0,0,0
74,1778244921.99,0,0,0
74,1778244922.201,0,0,0
74,1778244922.412,0,0,0
74,1778244922.624,0,0,0
74,1778244922.835,1,0,0
74,1778244923.047,1,0,0
74,1778244923.257,1,0,0
74,1778244923.468,1,0,0
74,1778244923.679,1,0,0
74,1778244923.891,0,0,0
74,1778244924.1,0,0,0
74,1778244924.311,1,0,0
74,1778244924.521,1,0,0
74,1778244924.732,1,0,0
74,1778244924.944,1,0,0
74,1778244925.157,1,0,0
74,1778244925.37,0,0,0
74,1778244925.581,0,0,0
74,1778244925.793,1,0,0
74,1778244926.005,1,0,0
74,1778244926.217,1,0,0
74,1778244926.427,1,0,0
74,1778244926.637,1,0,0
74,1778244926.848,1,0,0
74,1778244927.059,1,0,0
74,1778244927.27,1,0,0
74,1778244927.479,1,0,0
74,1778244927.691,1,0,0
74,1778244927.901,0,0,0
74,1778244928.111,0,0,0
74,1778244928.322,0,0,0
74,1778244928.534,1,0,0
74,1778244928.744,1,0,0
74,1778244928.954,1,0,0
74,1778244929.165,1,0,0
74,1778244929.379,1,0,0
74,1778244929.591,0,0,0
74,1778244929.8,0,0,0
74,1778244930.012,1,0,0
74,1778244930.223,1,0,0
74,1778244930.435,1,0,0
74,1778244930.648,1,0,0
74,1778244930.859,1,0,0
74,1778244931.07,1,0,0
74,1778244931.282,1,0,0
74,1778244931.493,1,0,0
74,1778244931.704,1,0,0
74,1778244931.917,1,0,0
74,1778244932.127,1,0,0
74,1778244932.339,1,0,0
74,1778244932.553,1,0,0
74,1778244932.765,1,0,0
74,1778244932.976,1,0,0
74,1778244933.189,1,0,0
74,1778244933.398,1,0,0
74,1778244933.61,1,0,1
74,1778244933.822,1,0,1
74,1778244934.031,1,0,1
74,1778244934.242,1,0,1
74,1778244934.454,1,0,1
74,1778244934.666,1,0,1
74,1778244934.878,1,0,1
74,1778244935.088,1,0,1
74,1778244935.301,1,0,1
74,1778244935.512,1,0,1
74,1778244935.724,1,0,0
74,1778244935.935,1,0,0
74,1778244936.145,1,0,0
74,1778244936.355,1,0,0
74,1778244936.566,1,0,0
74,1778244936.775,1,0,0
74,1778244936.986,1,0,0
74,1778244937.196,1,0,0
74,1778244937.408,0,0,0
74,1778244937.62,0,0,0
74,1778244937.832,0,0,0
74,1778244938.043,1,0,0
74,1778244938.255,1,0,0
74,1778244938.464,1,0,0
74,1778244938.675,0,0,0
74,1778244938.887,0,0,0
74,1778244939.098,0,0,0
74,1778244939.31,1,0,0
74,1778244939.522,1,0,0
74,1778244939.733,1,0,0
74,1778244939.946,1,0,0
74,1778244940.158,1,0,0
74,1778244940.366,0,0,0
74,1778244940.579,0,0,0
74,1778244940.789,1,0,0
74,1778244941.002,1,0,0
74,1778244941.213,1,0,0
74,1778244941.423,1,0,0
74,1778244941.634,1,0,0
74,1778244941.845,1,0,0
74,1778244942.054,0,0,0
74,1778244942.265,0,0,0
74,1778244942.476,0,0,0
74,1778244942.688,1,0,0
74,1778244942.9,1,0,0
74,1778244943.11,1,0,0
74,1778244943.321,1,0,0
74,1778244943.532,1,0,0
74,1778244943.743,1,0,0
74,1778244943.952,1,0,0
74,1778244944.165,1,0,0
74,1778244944.376,1,0,0
74,1778244944.585,1,0,0
74,1778244944.796,1,0,0
74,1778244945.007,1,0,0
74,1778244945.219,1,0,0
74,1778244945.43,1,0,0
74,1778244945.641,0,0,0
74,1778244945.853,0,0,0
74,1778244946.064,1,0,0
74,1778244946.276,1,0,0
74,1778244946.487,1,0,0
74,1778244946.699,1,0,0
74,1778244946.912,1,0,0
74,1778244947.125,1,0,0
74,1778244947.334,1,0,0
74,1778244947.544,1,0,0
74,1778244947.755,1,0,0
74,1778244947.963,1,0,0
74,1778244948.173,1,0,0
74,1778244948.382,1,0,0
74,1778244948.593,1,0,0
74,1778244948.803,1,0,0
74,1778244949.015,1,0,0
74,1778244949.225,1,0,0
74,1778244949.434,1,0,0
74,1778244949.644,1,0,0
74,1778244949.853,1,0,0
74,1778244950.066,1,0,0
74,1778244950.275,1,0,0
74,1778244950.487,1,0,0
74,1778244950.7,1,0,0
74,1778244950.911,0,0,0
74,1778244951.122,0,0,0
74,1778244951.336,0,0,0
74,1778244951.545,1,0,0
74,1778244951.745,1,0,0
74,1778244951.96,1,0,0
74,1778244952.17,1,0,0
74,1778244952.384,1,0,0
74,1778244952.586,1,0,0
74,1778244952.801,1,0,0
74,1778244953.001,1,0,0
74,1778244953.218,0,0,0
74,1778244953.434,0,0,0
74,1778244953.637,1,0,0
74,1778244953.851,1,0,0
74,1778244954.068,1,0,0
74,1778244954.284,1,0,0
74,1778244954.503,1,0,0
74,1778244954.718,1,0,1
75,1778254413.231,0,0,0
75,1778254413.44,0,0,0
75,1778254413.651,0,0,0
75,1778254413.863,0,0,0
75,1778254414.072,1,0,0
75,1778254414.283,1,0,0
75,1778254414.494,1,0,0
75,1778254414.705,1,0,0
75,1778254414.919,1,0,0
75,1778254415.135,1,0,0
75,1778254415.347,1,0,0
75,1778254415.562,1,0,0
75,1778254415.77,1,0,0
75,1778254415.982,1,0,1
75,1778254416.193,1,0,1
75,1778254416.405,1,0,1
75,1778254416.615,1,0,1
75,1778254416.826,1,0,1
75,1778254417.038,1,0,1
75,1778254417.251,1,0,1
75,1778254417.467,1,0,1
75,1778254417.678,1,0,1
75,1778254417.891,1,0,1
75,1778254418.103,1,0,1
75,1778254418.317,1,0,1
75,1778254418.528,1,0,1
75,1778254418.738,1,0,1
75,1778254418.949,1,0,1
75,1778254419.164,1,0,1
75,1778254419.377,1,0,0
75,1778254419.587,1,0,0
75,1778254419.799,1,0,0
75,1778254420.01,1,0,0
75,1778254420.221,1,0,0
75,1778254420.433,1,0,0
75,1778254420.643,1,0,0
75,1778254420.854,1,0,0
75,1778254421.068,0,0,0
75,1778254421.279,0,0,0
75,1778254421.49,1,0,0
75,1778254421.699,1,0,0
75,1778254421.913,1,0,1
75,1778254422.127,1,0,1
75,1778254422.338,1,0,1
75,1778254422.551,1,0,1
75,1778254422.764,1,0,1
75,1778254422.976,1,0,1
75,1778254423.188,1,0,1
75,1778254423.401,1,0,1
75,1778254423.612,1,0,1
75,1778254423.824,1,0,1
75,1778254424.037,1,0,1
75,1778254424.253,1,0,1
75,1778254424.466,1,0,1
75,1778254424.678,1,0,1
75,1778254424.891,1,0,1
75,1778254425.103,1,0,1
75,1778254425.315,1,0,1
75,1778254425.527,1,0,1
75,1778254425.74,1,0,0
75,1778254425.952,1,0,0
75,1778254426.163,1,0,0
75,1778254426.375,1,0,0
75,1778254426.588,1,0,0
75,1778254426.799,1,0,0
75,1778254427.011,1,0,0
75,1778254427.223,1,0,0
75,1778254427.435,1,0,0
75,1778254427.647,1,0,0
75,1778254427.858,0,0,0
75,1778254428.069,0,0,0
75,1778254428.28,1,0,0
75,1778254428.491,1,0,0
75,1778254428.703,1,0,0
75,1778254428.915,1,0,0
75,1778254429.125,1,0,0
75,1778254429.337,1,0,0
75,1778254429.547,1,0,0
75,1778254429.759,1,0,0
75,1778254429.973,1,0,0
75,1778254430.185,1,0,0
75,1778254430.397,1,0,0
75,1778254430.608,1,0,0
75,1778254430.818,1,0,0
75,1778254431.031,1,0,0
75,1778254431.242,1,0,0
75,1778254431.453,1,0,0
75,1778254431.662,1,0,0
75,1778254431.876,1,0,0
75,1778254432.087,1,0,0
75,1778254432.301,1,0,0
75,1778254432.512,1,0,0
75,1778254432.724,1,0,0
75,1778254432.936,1,0,0
75,1778254433.149,1,0,0
75,1778254433.361,1,0,0
75,1778254433.571,1,0,0
75,1778254433.784,1,0,0
75,1778254433.996,1,0,0
75,1778254434.208,1,0,0
75,1778254434.419,1,0,0
75,1778254434.631,1,0,0
75,1778254434.844,1,0,0
75,1778254435.054,1,0,0
75,1778254435.268,1,0,0
75,1778254435.479,1,0,0
75,1778254435.693,1,0,0
75,1778254435.906,1,0,0
75,1778254436.118,1,0,0
75,1778254436.332,1,0,0
75,1778254436.544,1,0,1
75,1778254436.757,1,0,1
75,1778254436.971,1,0,1
75,1778254437.183,1,0,1
75,1778254437.395,1,0,1
75,1778254437.608,1,0,1
75,1778254437.821,1,0,1
75,1778254438.033,1,0,0
75,1778254438.245,1,0,0
75,1778254438.456,1,0,0
75,1778254438.668,1,0,0
75,1778254438.882,1,0,0
75,1778254439.094,1,0,0
75,1778254439.303,1,0,0
75,1778254439.515,1,0,0
75,1778254439.725,1,0,0
75,1778254439.936,1,0,0
75,1778254440.149,1,0,0
75,1778254440.361,1,0,0
75,1778254440.571,1,0,0
75,1778254440.783,1,0,0
75,1778254440.993,1,0,0
75,1778254441.205,1,0,0
75,1778254441.416,1,0,0
75,1778254441.628,1,0,0
75,1778254441.839,1,0,0
75,1778254442.051,1,0,0
75,1778254442.261,1,0,0
75,1778254442.47,0,0,0
75,1778254442.682,0,0,0
75,1778254442.893,1,0,0
75,1778254443.103,1,0,0
75,1778254443.316,1,0,0
75,1778254443.526,1,0,0
75,1778254443.737,1,0,0
75,1778254443.951,0,0,0
75,1778254444.165,0,0,0
75,1778254444.378,1,0,0
75,1778254444.589,1,0,0
75,1778254444.803,1,0,0
75,1778254445.015,1,0,0
75,1778254445.226,1,0,0
75,1778254445.439,1,0,0
75,1778254445.651,1,0,0
75,1778254445.864,1,0,0
75,1778254446.076,1,0,0
75,1778254446.289,1,0,0
75,1778254446.5,1,0,0
75,1778254446.714,1,0,0
75,1778254446.927,1,0,0
75,1778254447.138,1,0,0
75,1778254447.35,1,0,0
75,1778254447.561,1,0,0
75,1778254447.773,1,0,0
75,1778254447.986,1,0,0
75,1778254448.198,1,0,0
75,1778254448.41,1,0,0
75,1778254448.622,1,0,0
75,1778254448.833,1,0,0
75,1778254449.045,1,0,0
75,1778254449.256,1,0,0
75,1778254449.468,1,0,0
75,1778254449.679,1,0,0
75,1778254449.893,1,0,0
75,1778254450.106,1,0,0
75,1778254450.32,1,0,0
75,1778254450.532,0,0,0
75,1778254450.745,1,0,0
75,1778254450.958,1,0,0
75,1778254451.17,1,0,0
75,1778254451.382,1,0,0
75,1778254451.594,1,0,0
75,1778254451.806,1,0,0
75,1778254452.016,1,0,0
75,1778254452.226,1,0,0
75,1778254452.436,1,0,0
75,1778254452.646,1,0,0
75,1778254452.857,1,0,0
75,1778254453.068,1,0,0
75,1778254453.28,1,0,0
75,1778254453.491,1,0,0
75,1778254453.703,1,0,0
75,1778254453.916,1,0,0
75,1778254454.126,1,0,0
75,1778254454.337,1,0,0
75,1778254454.55,1,0,0
75,1778254454.762,1,0,0
75,1778254454.973,1,0,0
75,1778254455.185,1,0,0
75,1778254455.397,1,0,0
75,1778254455.61,1,0,0
75,1778254455.822,1,0,0
75,1778254456.036,1,0,0
75,1778254456.247,1,0,0
75,1778254456.459,1,0,0
75,1778254456.669,1,0,0
75,1778254456.881,0,0,0
75,1778254457.094,0,0,0
75,1778254457.306,0,0,0
75,1778254457.518,1,0,0
75,1778254457.73,1,0,0
75,1778254457.942,1,0,0
75,1778254458.153,1,0,0
75,1778254458.362,1,0,0
75,1778254458.575,1,0,0
75,1778254458.788,1,0,0
75,1778254459.0,1,0,0
75,1778254459.211,1,0,0
75,1778254459.423,1,0,0
75,1778254459.635,1,0,0
75,1778254459.846,1,0,0
75,1778254460.057,1,0,0
75,1778254460.27,1,0,0
75,1778254460.484,1,0,0
75,1778254460.697,1,0,0
75,1778254460.909,1,0,0
75,1778254461.122,1,0,0
75,1778254461.334,1,0,0
75,1778254461.546,1,0,0
75,1778254461.757,1,0,0
75,1778254461.969,1,0,0
75,1778254462.18,1,0,0
75,1778254462.391,1,0,0
75,1778254462.601,1,0,1
75,1778254462.813,1,0,1
75,1778254463.027,1,0,1
